time,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,cape,convective_inhibition,location,latitude,longitude,elevation_m,IWV_mm,CTT_K
2025-06-23T10:00,16.2,75,6.2,0.0,717.5,-68.7,Kedarnath (Garhwal),30.7346,79.0669,3583,33.83,246.76
2025-06-23T11:00,17.0,72,18.3,0.0,471.8,-106.0,Kedarnath (Garhwal),30.7346,79.0669,3583,33.54,253.85
2025-06-23T12:00,14.8,81,13.3,0.24,1184.8,-86.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.6,257.28
2025-06-23T13:00,15.9,86,39.9,48.06,2301.7,-27.8,Kedarnath (Garhwal),30.7346,79.0669,3583,60.18,213.29
2025-06-23T14:00,18.0,81,5.4,0.0,1137.8,-58.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.98,252.15
2025-06-23T15:00,18.1,77,61.4,90.95,3756.8,-0.5,Kedarnath (Garhwal),30.7346,79.0669,3583,65.94,201.93
2025-06-23T16:00,18.0,78,14.6,0.0,874.6,-120.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.52,247.4
2025-06-23T17:00,21.7,79,87.6,16.17,3040.0,-37.7,Kedarnath (Garhwal),30.7346,79.0669,3583,43.7,211.63
2025-06-23T18:00,17.2,80,73.0,27.14,2608.5,-13.7,Kedarnath (Garhwal),30.7346,79.0669,3583,49.68,223.26
2025-06-23T19:00,17.1,80,61.3,60.41,3318.4,-8.3,Kedarnath (Garhwal),30.7346,79.0669,3583,55.67,210.42
2025-06-23T20:00,16.1,81,56.2,32.38,2570.2,-27.6,Kedarnath (Garhwal),30.7346,79.0669,3583,55.7,234.16
2025-06-23T21:00,14.8,82,14.3,0.45,1299.7,-109.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.69,267.04
2025-06-23T22:00,12.7,81,8.4,0.47,714.1,-122.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.27,273.86
2025-06-23T23:00,13.2,84,10.8,0.4,717.6,-73.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.85,277.03
2025-06-24T00:00,10.6,80,5.9,0.0,570.2,-100.2,Kedarnath (Garhwal),30.7346,79.0669,3583,33.89,256.38
2025-06-24T01:00,10.7,88,89.3,102.43,4054.1,-4.9,Kedarnath (Garhwal),30.7346,79.0669,3583,60.38,198.59
2025-06-24T02:00,10.0,85,15.5,3.63,358.9,-73.5,Kedarnath (Garhwal),30.7346,79.0669,3583,34.48,266.68
2025-06-24T03:00,10.6,85,56.2,19.07,2392.6,-42.8,Kedarnath (Garhwal),30.7346,79.0669,3583,46.9,227.46
2025-06-24T04:00,13.4,89,14.6,1.37,700.6,-42.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.62,250.98
2025-06-24T05:00,8.7,94,35.8,58.4,2726.4,-20.1,Kedarnath (Garhwal),30.7346,79.0669,3583,52.93,214.21
2025-06-24T06:00,12.3,91,26.3,0.0,362.6,-52.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.64,275.39
2025-06-24T07:00,10.3,79,92.9,99.71,3556.0,-0.1,Kedarnath (Garhwal),30.7346,79.0669,3583,74.73,207.43
2025-06-24T08:00,12.5,80,61.0,32.74,2882.5,-28.9,Kedarnath (Garhwal),30.7346,79.0669,3583,55.58,208.88
2025-06-24T09:00,15.3,86,62.7,21.48,2139.8,-29.4,Kedarnath (Garhwal),30.7346,79.0669,3583,42.61,202.44
2025-06-24T10:00,15.0,76,46.6,51.51,1870.8,-20.7,Kedarnath (Garhwal),30.7346,79.0669,3583,55.17,215.04
2025-06-24T11:00,14.5,78,21.0,0.0,1110.9,-121.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.04,261.95
2025-06-24T12:00,15.6,79,61.4,21.39,3416.3,-15.4,Kedarnath (Garhwal),30.7346,79.0669,3583,46.39,220.36
2025-06-24T13:00,17.8,72,21.0,0.0,268.0,-24.9,Kedarnath (Garhwal),30.7346,79.0669,3583,33.67,258.72
2025-06-24T14:00,16.5,76,75.9,36.88,2506.0,-25.9,Kedarnath (Garhwal),30.7346,79.0669,3583,41.95,200.22
2025-06-24T15:00,17.8,70,6.0,0.0,369.3,-96.4,Kedarnath (Garhwal),30.7346,79.0669,3583,33.3,248.7
2025-06-24T16:00,17.4,73,84.6,34.48,2633.0,-12.8,Kedarnath (Garhwal),30.7346,79.0669,3583,59.88,218.12
2025-06-24T17:00,16.2,77,11.7,0.0,991.3,-100.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.22,275.31
2025-06-24T18:00,19.0,71,50.9,25.74,2928.2,-38.3,Kedarnath (Garhwal),30.7346,79.0669,3583,48.01,210.9
2025-06-24T19:00,16.5,80,66.1,64.68,2891.3,-5.4,Kedarnath (Garhwal),30.7346,79.0669,3583,64.73,210.72
2025-06-24T20:00,12.5,80,69.3,51.95,2154.2,-26.6,Kedarnath (Garhwal),30.7346,79.0669,3583,51.85,212.27
2025-06-24T21:00,14.2,84,18.9,0.0,589.2,-114.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.97,265.8
2025-06-24T22:00,12.3,85,10.2,0.0,714.9,-58.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.78,271.9
2025-06-24T23:00,13.3,91,52.5,28.13,3243.6,-18.8,Kedarnath (Garhwal),30.7346,79.0669,3583,54.41,219.25
2025-06-25T00:00,10.6,87,14.5,0.0,1396.3,-45.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.94,265.79
2025-06-25T01:00,10.8,86,74.8,23.33,3547.2,-26.9,Kedarnath (Garhwal),30.7346,79.0669,3583,56.44,228.46
2025-06-25T02:00,11.2,89,18.6,0.0,1166.6,-75.7,Kedarnath (Garhwal),30.7346,79.0669,3583,35.28,273.21
2025-06-25T03:00,11.5,91,53.6,31.59,3543.7,-14.5,Kedarnath (Garhwal),30.7346,79.0669,3583,56.8,232.26
2025-06-25T04:00,9.2,89,18.9,0.0,1072.2,-129.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.96,279.8
2025-06-25T05:00,10.6,88,22.4,0.0,937.4,-101.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.05,253.88
2025-06-25T06:00,11.0,84,6.0,0.0,591.0,-37.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.51,260.48
2025-06-25T07:00,11.5,83,23.7,0.37,1204.7,-37.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.39,249.42
2025-06-25T08:00,15.2,78,11.6,0.0,581.9,-145.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.23,267.57
2025-06-25T09:00,14.5,89,8.4,0.0,216.4,-65.2,Kedarnath (Garhwal),30.7346,79.0669,3583,35.7,264.4
2025-06-25T10:00,13.4,75,17.7,0.29,1273.3,-135.3,Kedarnath (Garhwal),30.7346,79.0669,3583,33.54,276.46
2025-06-25T11:00,16.9,76,16.0,0.0,1386.6,-51.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.08,258.65
2025-06-25T12:00,19.0,74,7.0,0.0,1195.7,-156.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.15,259.17
2025-06-25T13:00,18.3,80,12.3,0.0,756.6,-64.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.84,261.68
2025-06-25T14:00,15.6,74,22.0,0.0,910.8,-117.3,Kedarnath (Garhwal),30.7346,79.0669,3583,33.66,257.76
2025-06-25T15:00,16.9,80,70.9,16.29,3405.6,-40.6,Kedarnath (Garhwal),30.7346,79.0669,3583,52.0,229.6
2025-06-25T16:00,18.9,73,52.0,23.01,3559.9,-16.9,Kedarnath (Garhwal),30.7346,79.0669,3583,46.01,234.27
2025-06-25T17:00,16.2,77,7.4,0.0,849.6,-32.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.19,247.0
2025-06-25T18:00,17.0,74,6.0,0.0,480.5,-109.3,Kedarnath (Garhwal),30.7346,79.0669,3583,33.8,273.7
2025-06-25T19:00,16.7,87,25.7,0.52,502.8,-63.1,Kedarnath (Garhwal),30.7346,79.0669,3583,35.72,266.48
2025-06-25T20:00,13.8,75,9.4,0.49,637.8,-109.7,Kedarnath (Garhwal),30.7346,79.0669,3583,33.63,261.32
2025-06-25T21:00,13.9,83,6.3,0.73,1293.6,-22.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.79,256.05
2025-06-25T22:00,9.2,86,15.4,0.0,1010.8,-75.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.59,271.47
2025-06-25T23:00,11.0,87,27.3,0.0,501.1,-36.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.95,265.46
2025-06-26T00:00,11.2,86,20.1,0.36,607.2,-90.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.85,250.67
2025-06-26T01:00,9.5,88,14.5,0.0,680.8,-36.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.8,275.91
2025-06-26T02:00,12.6,89,23.7,0.63,730.4,-110.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.43,247.15
2025-06-26T03:00,8.8,88,18.4,0.0,381.7,-86.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.83,266.06
2025-06-26T04:00,10.1,93,21.9,0.0,352.2,-74.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.61,250.69
2025-06-26T05:00,11.1,97,18.3,0.0,862.8,-103.3,Kedarnath (Garhwal),30.7346,79.0669,3583,36.36,275.52
2025-06-26T06:00,13.3,85,25.9,0.0,848.3,-31.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.91,264.8
2025-06-26T07:00,10.5,80,18.7,0.0,372.2,-41.2,Kedarnath (Garhwal),30.7346,79.0669,3583,33.86,260.15
2025-06-26T08:00,14.5,83,6.8,0.0,1106.2,-102.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.9,274.0
2025-06-26T09:00,14.0,92,26.6,0.0,1194.4,-129.7,Kedarnath (Garhwal),30.7346,79.0669,3583,36.11,254.7
2025-06-26T10:00,13.7,77,5.9,0.0,1365.1,-44.8,Kedarnath (Garhwal),30.7346,79.0669,3583,33.84,270.27
2025-06-26T11:00,16.3,85,16.1,1.8,896.8,-151.0,Kedarnath (Garhwal),30.7346,79.0669,3583,35.38,268.53
2025-06-26T12:00,16.7,84,70.6,12.55,2220.7,-17.9,Kedarnath (Garhwal),30.7346,79.0669,3583,53.07,222.03
2025-06-26T13:00,16.3,74,49.8,30.87,3643.8,-23.4,Kedarnath (Garhwal),30.7346,79.0669,3583,47.46,223.85
2025-06-26T14:00,17.5,78,17.8,0.6,905.6,-69.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.43,272.99
2025-06-26T15:00,17.0,82,17.4,0.0,918.3,-78.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.96,278.53
2025-06-26T16:00,17.5,74,6.4,0.0,950.8,-100.0,Kedarnath (Garhwal),30.7346,79.0669,3583,33.88,251.47
2025-06-26T17:00,17.8,75,6.8,0.0,828.1,-51.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.13,268.33
2025-06-26T18:00,18.4,75,6.2,0.0,421.4,-48.3,Kedarnath (Garhwal),30.7346,79.0669,3583,34.14,258.53
2025-06-26T19:00,14.3,74,8.3,0.0,780.0,-73.6,Kedarnath (Garhwal),30.7346,79.0669,3583,33.54,274.37
2025-06-26T20:00,17.5,78,52.2,33.1,3032.7,-44.8,Kedarnath (Garhwal),30.7346,79.0669,3583,47.23,220.16
2025-06-26T21:00,11.7,77,15.4,0.0,1186.8,-146.4,Kedarnath (Garhwal),30.7346,79.0669,3583,33.58,263.37
2025-06-26T22:00,12.9,84,27.6,0.85,745.1,-83.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.75,277.79
2025-06-26T23:00,13.0,82,21.8,0.0,399.3,-28.3,Kedarnath (Garhwal),30.7346,79.0669,3583,34.54,269.18
2025-06-27T00:00,11.9,88,8.9,0.0,309.4,-60.0,Kedarnath (Garhwal),30.7346,79.0669,3583,35.18,268.53
2025-06-27T01:00,10.2,82,18.3,0.0,1119.2,-77.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.08,267.85
2025-06-27T02:00,10.4,90,27.2,0.0,249.7,-155.5,Kedarnath (Garhwal),30.7346,79.0669,3583,35.29,264.25
2025-06-27T03:00,9.9,92,9.8,0.0,403.4,-27.1,Kedarnath (Garhwal),30.7346,79.0669,3583,35.54,266.61
2025-06-27T04:00,9.9,81,19.4,0.0,598.4,-129.4,Kedarnath (Garhwal),30.7346,79.0669,3583,33.88,260.3
2025-06-27T05:00,12.0,90,21.8,0.0,589.9,-116.2,Kedarnath (Garhwal),30.7346,79.0669,3583,35.43,278.66
2025-06-27T06:00,12.0,92,9.5,0.19,1087.6,-105.7,Kedarnath (Garhwal),30.7346,79.0669,3583,35.76,245.58
2025-06-27T07:00,11.4,81,9.2,1.33,646.5,-93.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.07,247.38
2025-06-27T08:00,14.2,91,18.1,0.0,751.6,-114.6,Kedarnath (Garhwal),30.7346,79.0669,3583,35.87,266.65
2025-06-27T09:00,14.4,84,21.8,0.0,1122.7,-159.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.91,245.39
2025-06-27T10:00,15.9,77,12.0,0.72,353.1,-77.3,Kedarnath (Garhwal),30.7346,79.0669,3583,34.19,257.4
2025-06-27T11:00,16.5,78,20.1,0.0,1326.4,-69.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.41,253.53
2025-06-27T12:00,15.5,79,10.9,0.0,469.5,-29.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.42,273.96
2025-06-27T13:00,16.4,76,70.6,23.23,3311.9,-29.9,Kedarnath (Garhwal),30.7346,79.0669,3583,56.74,229.7
2025-06-27T14:00,18.3,77,16.8,0.0,513.6,-78.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.52,265.98
2025-06-27T15:00,18.2,71,69.2,13.4,2346.1,-21.2,Kedarnath (Garhwal),30.7346,79.0669,3583,45.67,217.57
2025-06-27T16:00,17.4,76,79.9,25.27,3034.2,-41.4,Kedarnath (Garhwal),30.7346,79.0669,3583,47.14,215.45
2025-06-27T17:00,17.2,70,22.2,0.51,916.3,-133.4,Kedarnath (Garhwal),30.7346,79.0669,3583,33.31,260.04
2025-06-27T18:00,18.0,77,12.0,0.0,522.6,-47.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.37,253.64
2025-06-27T19:00,15.0,75,7.0,0.0,711.8,-106.2,Kedarnath (Garhwal),30.7346,79.0669,3583,33.71,247.86
2025-06-27T20:00,15.6,77,23.7,0.0,456.8,-59.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.13,259.01
2025-06-27T21:00,13.8,87,5.5,0.0,1002.7,-131.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.3,277.65
2025-06-27T22:00,12.8,88,20.6,3.48,750.2,-99.0,Kedarnath (Garhwal),30.7346,79.0669,3583,35.35,268.21
2025-06-27T23:00,13.6,88,10.3,0.18,544.7,-143.2,Kedarnath (Garhwal),30.7346,79.0669,3583,35.42,246.72
2025-06-28T00:00,12.5,83,20.5,0.0,365.8,-140.3,Kedarnath (Garhwal),30.7346,79.0669,3583,34.5,262.5
2025-06-28T01:00,11.9,87,9.8,0.62,1112.0,-63.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.03,259.37
2025-06-28T02:00,12.2,94,20.9,0.3,564.1,-129.5,Kedarnath (Garhwal),30.7346,79.0669,3583,36.04,271.81
2025-06-28T03:00,10.5,90,9.8,0.0,1006.1,-122.1,Kedarnath (Garhwal),30.7346,79.0669,3583,35.23,265.13
2025-06-28T04:00,11.4,98,10.3,0.0,713.0,-110.3,Kedarnath (Garhwal),30.7346,79.0669,3583,36.57,271.08
2025-06-28T05:00,10.6,90,13.5,1.36,438.4,-129.7,Kedarnath (Garhwal),30.7346,79.0669,3583,35.25,276.82
2025-06-28T06:00,11.9,88,12.8,0.0,419.4,-153.9,Kedarnath (Garhwal),30.7346,79.0669,3583,35.16,258.18
2025-06-28T07:00,12.1,84,23.6,0.22,330.8,-54.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.69,256.09
2025-06-28T08:00,13.2,84,20.9,0.69,1228.7,-127.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.85,250.13
2025-06-28T09:00,14.7,81,7.8,0.0,800.7,-110.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.63,262.87
2025-06-28T10:00,13.9,83,12.6,0.0,1233.7,-39.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.76,278.33
2025-06-28T11:00,18.3,82,24.7,0.0,1174.3,-152.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.25,255.95
2025-06-28T12:00,15.3,74,25.1,0.0,1090.4,-114.9,Kedarnath (Garhwal),30.7346,79.0669,3583,33.6,253.83
2025-06-28T13:00,15.6,71,73.0,26.63,2548.3,-13.1,Kedarnath (Garhwal),30.7346,79.0669,3583,47.11,231.41
2025-06-28T14:00,18.8,68,23.2,1.62,893.4,-63.1,Kedarnath (Garhwal),30.7346,79.0669,3583,33.17,261.7
2025-06-28T15:00,18.4,77,26.2,0.0,682.7,-85.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.49,269.7
2025-06-28T16:00,18.1,71,12.5,0.0,367.1,-105.7,Kedarnath (Garhwal),30.7346,79.0669,3583,33.52,255.72
2025-06-28T17:00,17.8,67,19.5,0.09,1235.0,-52.6,Kedarnath (Garhwal),30.7346,79.0669,3583,32.95,269.33
2025-06-28T18:00,16.5,79,10.1,0.0,899.2,-159.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.46,276.9
2025-06-28T19:00,14.7,88,15.6,0.0,833.1,-44.0,Kedarnath (Garhwal),30.7346,79.0669,3583,35.65,250.86
2025-06-28T20:00,15.0,80,70.0,21.55,3772.4,-18.7,Kedarnath (Garhwal),30.7346,79.0669,3583,45.17,228.26
2025-06-28T21:00,13.2,85,19.9,0.0,1142.1,-47.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.99,273.71
2025-06-28T22:00,14.3,84,12.4,0.0,508.0,-125.3,Kedarnath (Garhwal),30.7346,79.0669,3583,34.96,262.95
2025-06-28T23:00,12.1,85,6.3,0.0,722.3,-148.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.8,257.08
2025-06-29T00:00,10.5,91,24.4,0.11,463.6,-20.0,Kedarnath (Garhwal),30.7346,79.0669,3583,35.39,277.03
2025-06-29T01:00,10.6,87,14.9,0.0,281.1,-121.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.86,277.51
2025-06-29T02:00,11.1,90,21.5,0.0,618.6,-72.5,Kedarnath (Garhwal),30.7346,79.0669,3583,35.35,266.75
2025-06-29T03:00,9.8,90,51.0,22.4,2572.2,-36.3,Kedarnath (Garhwal),30.7346,79.0669,3583,48.39,227.49
2025-06-29T04:00,9.6,86,22.8,0.0,1023.8,-134.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.61,275.71
2025-06-29T05:00,11.3,92,57.2,24.38,3782.1,-26.9,Kedarnath (Garhwal),30.7346,79.0669,3583,59.79,230.09
2025-06-29T06:00,11.8,86,12.9,0.0,1229.0,-33.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.93,269.72
2025-06-29T07:00,11.6,82,24.0,0.0,481.7,-134.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.36,256.81
2025-06-29T08:00,12.5,86,9.3,0.0,489.4,-52.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.99,247.39
2025-06-29T09:00,14.3,78,25.8,0.0,700.9,-72.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.13,275.66
2025-06-29T10:00,13.2,80,11.8,0.0,328.2,-153.5,Kedarnath (Garhwal),30.7346,79.0669,3583,34.26,247.11
2025-06-29T11:00,14.1,78,19.6,0.0,397.1,-129.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.11,249.29
2025-06-29T12:00,15.6,81,17.5,0.0,1291.3,-46.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.75,273.74
2025-06-29T13:00,16.8,78,24.6,0.0,496.4,-140.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.38,250.91
2025-06-29T14:00,17.8,75,23.9,0.13,1123.3,-150.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.12,276.82
2025-06-29T15:00,19.3,78,17.5,0.0,546.8,-72.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.79,258.77
2025-06-29T16:00,18.4,81,23.3,0.62,401.1,-63.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.04,262.62
2025-06-29T17:00,16.8,78,14.5,0.0,856.5,-32.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.44,258.21
2025-06-29T18:00,16.5,77,6.0,0.0,1346.8,-153.5,Kedarnath (Garhwal),30.7346,79.0669,3583,34.23,257.33
2025-06-29T19:00,14.5,73,7.5,0.29,1337.3,-39.8,Kedarnath (Garhwal),30.7346,79.0669,3583,33.41,271.72
2025-06-29T20:00,14.9,76,8.4,1.5,611.1,-107.9,Kedarnath (Garhwal),30.7346,79.0669,3583,33.85,251.72
2025-06-29T21:00,13.7,81,12.7,0.0,950.5,-133.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.39,247.42
2025-06-29T22:00,13.5,81,23.7,0.0,627.1,-40.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.46,265.88
2025-06-29T23:00,11.3,85,19.8,0.0,436.0,-53.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.64,255.5
2025-06-30T00:00,12.1,87,15.8,0.12,635.0,-135.4,Kedarnath (Garhwal),30.7346,79.0669,3583,35.11,252.14
2025-06-30T01:00,12.8,90,64.9,54.01,2079.1,-15.3,Kedarnath (Garhwal),30.7346,79.0669,3583,51.3,220.36
2025-06-30T02:00,10.5,88,86.4,15.15,2120.9,-20.2,Kedarnath (Garhwal),30.7346,79.0669,3583,44.77,199.8
2025-06-30T03:00,11.0,91,8.7,0.14,347.9,-63.1,Kedarnath (Garhwal),30.7346,79.0669,3583,35.49,277.41
2025-06-30T04:00,11.4,89,17.3,0.0,856.0,-143.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.28,264.39
2025-06-30T05:00,10.5,80,52.6,48.33,2081.8,-27.3,Kedarnath (Garhwal),30.7346,79.0669,3583,52.07,210.07
2025-06-30T06:00,11.8,83,10.0,0.05,265.4,-64.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.49,262.47
2025-06-30T07:00,12.3,85,24.1,0.0,1029.7,-56.6,Kedarnath (Garhwal),30.7346,79.0669,3583,34.8,266.85
2025-06-30T08:00,13.2,79,12.2,0.95,864.3,-61.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.07,260.08
2025-06-30T09:00,13.1,84,12.8,0.0,1382.9,-130.8,Kedarnath (Garhwal),30.7346,79.0669,3583,34.84,266.05
2025-06-30T10:00,14.9,86,73.0,97.43,3511.1,-0.8,Kedarnath (Garhwal),30.7346,79.0669,3583,64.24,206.45
2025-06-30T11:00,16.3,83,69.4,15.67,2992.6,-22.7,Kedarnath (Garhwal),30.7346,79.0669,3583,41.81,209.93
2025-06-30T12:00,18.2,76,19.1,0.21,327.4,-94.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.34,258.85
2025-06-30T13:00,18.2,82,20.3,0.0,842.8,-106.6,Kedarnath (Garhwal),30.7346,79.0669,3583,35.17,268.82
2025-06-30T14:00,20.0,76,68.4,15.52,3763.7,-18.5,Kedarnath (Garhwal),30.7346,79.0669,3583,54.61,231.78
2025-06-30T15:00,16.6,74,27.4,0.0,920.3,-122.4,Kedarnath (Garhwal),30.7346,79.0669,3583,33.74,271.94
2025-06-30T16:00,18.4,73,70.7,19.49,2995.6,-16.2,Kedarnath (Garhwal),30.7346,79.0669,3583,45.73,231.84
2025-06-30T17:00,17.3,75,69.2,92.63,3851.1,-3.1,Kedarnath (Garhwal),30.7346,79.0669,3583,74.58,196.43
2025-06-30T18:00,19.1,75,42.4,26.66,2789.2,-18.4,Kedarnath (Garhwal),30.7346,79.0669,3583,61.44,213.54
2025-06-30T19:00,14.8,79,73.8,16.44,3685.8,-35.9,Kedarnath (Garhwal),30.7346,79.0669,3583,48.9,220.3
2025-06-30T20:00,13.9,81,76.3,84.51,2895.1,-10.9,Kedarnath (Garhwal),30.7346,79.0669,3583,57.79,200.15
2025-06-30T21:00,13.3,82,27.3,1.54,399.5,-73.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.52,266.6
2025-06-30T22:00,10.5,86,19.3,0.0,910.1,-46.9,Kedarnath (Garhwal),30.7346,79.0669,3583,34.66,268.33
2025-06-30T23:00,11.6,90,9.5,0.12,834.4,-66.8,Kedarnath (Garhwal),30.7346,79.0669,3583,35.48,263.18
2025-07-01T00:00,10.6,91,37.4,60.74,2998.4,-23.7,Kedarnath (Garhwal),30.7346,79.0669,3583,64.49,212.46
2025-07-01T01:00,11.1,82,24.8,0.0,545.5,-121.5,Kedarnath (Garhwal),30.7346,79.0669,3583,34.25,274.27
2025-07-01T02:00,11.0,79,6.5,0.0,249.1,-27.0,Kedarnath (Garhwal),30.7346,79.0669,3583,33.71,266.82
2025-07-01T03:00,12.8,93,15.5,0.0,604.7,-45.1,Kedarnath (Garhwal),30.7346,79.0669,3583,35.99,254.85
2025-07-01T04:00,11.8,83,7.6,0.0,1100.2,-84.0,Kedarnath (Garhwal),30.7346,79.0669,3583,34.5,274.6
2025-07-01T05:00,10.3,87,23.2,0.0,653.6,-157.4,Kedarnath (Garhwal),30.7346,79.0669,3583,34.85,261.32
2025-07-01T06:00,10.4,82,26.7,0.0,659.5,-120.7,Kedarnath (Garhwal),30.7346,79.0669,3583,34.17,264.16
2025-07-01T07:00,12.8,78,46.0,29.26,2428.7,-19.4,Kedarnath (Garhwal),30.7346,79.0669,3583,60.28,215.98
2025-07-01T08:00,11.5,86,70.7,36.2,3302.8,-34.8,Kedarnath (Garhwal),30.7346,79.0669,3583,48.27,203.69
2025-07-01T09:00,16.2,85,8.9,0.0,548.1,-48.2,Kedarnath (Garhwal),30.7346,79.0669,3583,35.36,254.28
2025-07-01T10:00,16.3,78,8.8,0.0,336.0,-44.1,Kedarnath (Garhwal),30.7346,79.0669,3583,34.33,264.16
2025-07-01T11:00,15.2,68,88.5,24.42,2838.8,-33.0,Kedarnath (Garhwal),30.7346,79.0669,3583,41.59,198.32
2025-07-01T12:00,14.4,75,18.2,0.0,295.7,-115.6,Kedarnath (Garhwal),30.7346,79.0669,3583,33.63,277.64
2025-07-01T13:00,18.7,78,60.9,22.91,2240.9,-33.8,Kedarnath (Garhwal),30.7346,79.0669,3583,43.07,212.38
2025-07-01T14:00,17.2,69,11.9,0.0,771.6,-113.8,Kedarnath (Garhwal),30.7346,79.0669,3583,33.18,259.08
2025-07-01T15:00,19.0,76,68.0,77.8,3653.5,-3.4,Kedarnath (Garhwal),30.7346,79.0669,3583,69.18,195.69
2025-07-01T16:00,15.5,75,94.4,103.7,4325.1,-3.1,Kedarnath (Garhwal),30.7346,79.0669,3583,76.9,200.81
2025-07-01T17:00,16.3,78,11.9,0.0,581.5,-21.2,Kedarnath (Garhwal),30.7346,79.0669,3583,34.38,258.37
2025-07-01T18:00,16.5,78,82.8,27.56,3527.3,-14.7,Kedarnath (Garhwal),30.7346,79.0669,3583,58.97,230.03
2025-07-01T19:00,15.8,75,84.9,12.75,3205.6,-17.5,Kedarnath (Garhwal),30.7346,79.0669,3583,54.04,233.47
2025-07-01T20:00,14.4,85,57.5,53.71,2342.1,-12.1,Kedarnath (Garhwal),30.7346,79.0669,3583,55.48,227.69
